"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Mikolas, Miles","571945","2023","860","674",0.282,0.289,-0.007000000000000006,0.454,0.495,-0.04099999999999998,0.33,0.353,-0.022999999999999965,"4.78","5.37","-0.587"
"Webb, Logan","657277","2023","850","619",0.248,0.253,-0.0050000000000000044,0.374,0.392,-0.018000000000000016,0.283,0.296,-0.013000000000000012,"3.25","3.63","-0.38"
"Gallen, Zac","668678","2023","846","574",0.238,0.253,-0.015000000000000013,0.382,0.426,-0.043999999999999984,0.289,0.315,-0.026000000000000023,"3.47","4.16","-0.689"
"Bassitt, Chris","605135","2023","826","569",0.235,0.241,-0.006000000000000005,0.403,0.402,0.0010000000000000009,0.304,0.31,-0.006000000000000005,"3.60","4.01","-0.41"
"Keller, Mitch","656605","2023","825","548",0.249,0.25,-0.0010000000000000009,0.404,0.4,0.0040000000000000036,0.31,0.314,-0.0040000000000000036,"4.21","4.13","0.084"
"Cole, Gerrit","543037","2023","821","543",0.206,0.231,-0.025000000000000022,0.322,0.377,-0.05499999999999999,0.256,0.289,-0.032999999999999974,"2.63","3.45","-0.823"
"Valdez, Framber","664285","2023","808","540",0.228,0.251,-0.022999999999999993,0.365,0.405,-0.040000000000000036,0.287,0.32,-0.03300000000000003,"3.46","4.30","-0.845"
"Lynn, Lance","458681","2023","808","540",0.259,0.251,0.008000000000000007,0.484,0.458,0.025999999999999968,0.347,0.337,0.009999999999999953,"5.73","4.83","0.903"
"Gibson, Kyle","502043","2023","807","589",0.27,0.267,0.0030000000000000027,0.437,0.438,-0.0010000000000000009,0.326,0.333,-0.007000000000000006,"4.73","4.70","0.034"
"Castillo, Luis","622491","2023","802","522",0.218,0.228,-0.010000000000000009,0.395,0.405,-0.010000000000000009,0.289,0.301,-0.01200000000000001,"3.33","3.77","-0.435"
"López, Pablo","641154","2023","801","509",0.238,0.213,0.024999999999999994,0.385,0.338,0.046999999999999986,0.294,0.269,0.024999999999999967,"3.67","2.98","0.685"
"Giolito, Lucas","608337","2023","794","507",0.24,0.239,0.0010000000000000009,0.482,0.442,0.03999999999999998,0.339,0.329,0.010000000000000009,"4.88","4.58","0.302"
"Nola, Aaron","605400","2023","793","545",0.24,0.241,-0.0010000000000000009,0.425,0.407,0.018000000000000016,0.303,0.3,0.0030000000000000027,"4.46","3.74","0.721"
"Corbin, Patrick","571578","2023","790","605",0.293,0.3,-0.007000000000000006,0.481,0.512,-0.031000000000000028,0.353,0.373,-0.020000000000000018,"5.20","6.12","-0.92"
"Wheeler, Zack","554430","2023","787","527",0.229,0.229,0,0.364,0.349,0.015000000000000013,0.277,0.278,-0.0010000000000000009,"3.61","3.18","0.429"
"Cease, Dylan","656302","2023","784","481",0.25,0.238,0.01200000000000001,0.405,0.376,0.029000000000000026,0.321,0.311,0.010000000000000009,"4.58","4.04","0.536"
"Burnes, Corbin","669203","2023","784","510",0.2,0.224,-0.023999999999999994,0.324,0.34,-0.016000000000000014,0.266,0.286,-0.019999999999999962,"3.39","3.38","0.012"
"Berríos, José","621244","2023","782","537",0.241,0.259,-0.018000000000000016,0.397,0.437,-0.03999999999999998,0.302,0.327,-0.025000000000000022,"3.65","4.51","-0.856"
"Oviedo, Johan","670912","2023","781","525",0.237,0.247,-0.010000000000000009,0.397,0.4,-0.0030000000000000027,0.319,0.329,-0.010000000000000009,"4.31","4.58","-0.274"
"Montgomery, Jordan","656756","2023","777","559",0.247,0.253,-0.006000000000000005,0.393,0.406,-0.013000000000000012,0.298,0.31,-0.01200000000000001,"3.20","4.01","-0.814"
"Gilbert, Logan","669302","2023","770","543",0.233,0.241,-0.00799999999999998,0.409,0.407,0.0020000000000000018,0.29,0.297,-0.007000000000000006,"3.73","3.66","0.069"
"Strider, Spencer","675911","2023","763","415",0.21,0.202,0.00799999999999998,0.355,0.338,0.01699999999999996,0.279,0.271,0.008000000000000007,"3.86","3.02","0.837"
"Gausman, Kevin","592332","2023","763","466",0.233,0.235,-0.001999999999999974,0.379,0.399,-0.020000000000000018,0.292,0.303,-0.01100000000000001,"3.16","3.82","-0.658"
"Alcantara, Sandy","645261","2023","762","557",0.251,0.262,-0.01100000000000001,0.391,0.413,-0.021999999999999964,0.301,0.319,-0.018000000000000016,"4.14","4.27","-0.127"
"Kirby, George","669923","2023","757","560",0.246,0.257,-0.01100000000000001,0.395,0.417,-0.021999999999999964,0.284,0.302,-0.018000000000000016,"3.35","3.79","-0.439"
"Gray, Sonny","543243","2023","754","510",0.226,0.243,-0.016999999999999987,0.319,0.364,-0.044999999999999984,0.27,0.297,-0.02699999999999997,"2.79","3.66","-0.872"
"Lyles, Jordan","543475","2023","748","575",0.255,0.264,-0.009000000000000008,0.501,0.481,0.020000000000000018,0.34,0.342,-0.0020000000000000018,"6.28","4.99","1.291"
"Snell, Blake","605483","2023","742","405",0.181,0.206,-0.024999999999999994,0.286,0.346,-0.06,0.266,0.3,-0.033999999999999975,"2.25","3.74","-1.49"
"Sears, JP","676664","2023","735","505",0.249,0.246,0.0030000000000000027,0.465,0.452,0.013000000000000012,0.335,0.334,0.0010000000000000009,"4.54","4.73","-0.186"
"Kremer, Dean","665152","2023","735","518",0.254,0.269,-0.015000000000000013,0.416,0.455,-0.039000000000000035,0.317,0.34,-0.02300000000000002,"4.12","4.93","-0.812"
"Walker, Taijuan","592836","2023","733","516",0.238,0.247,-0.009000000000000008,0.397,0.404,-0.007000000000000006,0.313,0.323,-0.010000000000000009,"4.38","4.39","-0.012"
"Elder, Bryce","693821","2023","732","532",0.245,0.261,-0.016000000000000014,0.39,0.409,-0.01899999999999996,0.309,0.327,-0.018000000000000016,"3.81","4.51","-0.697"
"Dunning, Dane","641540","2023","722","517",0.25,0.26,-0.010000000000000009,0.393,0.412,-0.01899999999999996,0.31,0.325,-0.015000000000000013,"3.70","4.45","-0.749"
"Kelly, Merrill","518876","2023","721","462",0.222,0.243,-0.02099999999999999,0.371,0.387,-0.016000000000000014,0.294,0.313,-0.019000000000000017,"3.29","4.10","-0.807"
"Steele, Justin","657006","2023","716","497",0.251,0.247,0.0040000000000000036,0.371,0.362,0.009000000000000008,0.291,0.29,0.0010000000000000009,"3.06","3.48","-0.417"
"Morton, Charlie","450203","2023","716","437",0.244,0.248,-0.0040000000000000036,0.371,0.4,-0.029000000000000026,0.318,0.332,-0.014000000000000012,"3.64","4.67","-1.033"
"Luzardo, Jesús","666200","2023","714","456",0.244,0.234,0.009999999999999981,0.419,0.411,0.008000000000000007,0.313,0.309,0.0040000000000000036,"3.73","3.99","-0.26"
"Eflin, Zach","621107","2023","703","490",0.235,0.223,0.011999999999999983,0.379,0.38,-0.0010000000000000009,0.276,0.274,0.0020000000000000018,"3.50","3.09","0.405"
"Singer, Brady","663903","2023","702","512",0.287,0.274,0.012999999999999956,0.467,0.447,0.020000000000000018,0.346,0.339,0.006999999999999951,"5.52","4.90","0.624"
"Kikuchi, Yusei","579328","2023","700","467",0.255,0.246,0.009000000000000008,0.426,0.429,-0.0030000000000000027,0.319,0.318,0.0010000000000000009,"3.87","4.24","-0.375"
"Gray, Josiah","680686","2023","698","466",0.251,0.253,-0.0020000000000000018,0.412,0.43,-0.018000000000000016,0.332,0.342,-0.010000000000000009,"3.91","4.99","-1.084"
"Schmidt, Clarke","657376","2023","694","488",0.268,0.254,0.014000000000000012,0.451,0.413,0.038000000000000034,0.334,0.319,0.015000000000000013,"4.64","4.27","0.372"
"Senga, Kodai","673540","2023","694","409",0.208,0.223,-0.015000000000000013,0.327,0.363,-0.035999999999999976,0.282,0.304,-0.02200000000000002,"2.98","3.85","-0.874"
"Javier, Cristian","664299","2023","687","459",0.234,0.23,0.0040000000000000036,0.424,0.443,-0.019000000000000017,0.317,0.325,-0.008000000000000007,"4.56","4.45","0.106"
"Peralta, Freddy","642547","2023","680","409",0.212,0.214,-0.0020000000000000018,0.387,0.359,0.028000000000000025,0.291,0.284,0.007000000000000006,"3.86","3.33","0.527"
"Freeland, Kyle","607536","2023","677","540",0.3,0.292,0.008000000000000007,0.506,0.506,0,0.36,0.362,-0.0020000000000000018,"5.03","5.70","-0.67"
"Ryan, Joe","657746","2023","672","435",0.248,0.223,0.024999999999999994,0.452,0.399,0.05299999999999999,0.316,0.291,0.025000000000000022,"4.51","3.51","0.999"
"Bradish, Kyle","680694","2023","671","450",0.215,0.239,-0.023999999999999994,0.33,0.389,-0.059,0.268,0.302,-0.033999999999999975,"2.83","3.79","-0.962"
"Verlander, Justin","434378","2023","669","475",0.226,0.229,-0.0030000000000000027,0.369,0.389,-0.020000000000000018,0.284,0.297,-0.013000000000000012,"3.22","3.66","-0.444"
"Bello, Brayan","678394","2023","668","485",0.27,0.252,0.018000000000000016,0.453,0.41,0.04300000000000004,0.334,0.316,0.018000000000000016,"4.24","4.19","0.052"
"Brown, Hunter","686613","2023","665","423",0.262,0.239,0.02300000000000002,0.456,0.41,0.04600000000000004,0.34,0.318,0.02200000000000002,"5.09","4.24","0.848"
"Hill, Rich","448179","2023","660","464",0.281,0.279,0.0020000000000000018,0.487,0.479,0.008000000000000007,0.359,0.361,-0.0020000000000000018,"5.41","5.66","-0.248"
"Garrett, Braxton","666129","2023","659","463",0.25,0.272,-0.02200000000000002,0.42,0.437,-0.017000000000000015,0.307,0.327,-0.020000000000000018,"3.66","4.51","-0.846"
"Williams, Trevor","592866","2023","658","490",0.3,0.281,0.01899999999999996,0.533,0.499,0.03400000000000003,0.377,0.362,0.015000000000000013,"5.55","5.70","-0.15"
"Gray, Jon","592351","2023","656","451",0.256,0.257,-0.0010000000000000009,0.4,0.411,-0.010999999999999954,0.317,0.324,-0.007000000000000006,"4.12","4.42","-0.301"
"Taillon, Jameson","592791","2023","655","469",0.258,0.258,0,0.442,0.462,-0.020000000000000018,0.322,0.334,-0.01200000000000001,"4.84","4.73","0.11"
"Sandoval, Patrick","663776","2023","652","445",0.256,0.26,-0.0040000000000000036,0.374,0.402,-0.028000000000000025,0.318,0.333,-0.015000000000000013,"4.11","4.70","-0.594"
"Flaherty, Jack","656427","2023","650","423",0.287,0.268,0.01899999999999996,0.45,0.419,0.031000000000000028,0.356,0.344,0.01200000000000001,"4.99","5.06","-0.072"
"Cobb, Alex","502171","2023","646","472",0.272,0.276,-0.0040000000000000036,0.435,0.438,-0.0030000000000000027,0.325,0.332,-0.007000000000000006,"3.87","4.67","-0.804"
"Detmers, Reid","672282","2023","644","403",0.248,0.249,-0.0010000000000000009,0.401,0.391,0.010000000000000009,0.321,0.324,-0.0030000000000000027,"4.48","4.42","0.06"
"Heaney, Andrew","571760","2023","641","420",0.251,0.238,0.013000000000000012,0.439,0.424,0.015000000000000013,0.335,0.326,0.009000000000000008,"4.15","4.48","-0.326"
"Waldichuk, Ken","686610","2023","639","426",0.271,0.24,0.031000000000000028,0.48,0.42,0.06,0.361,0.333,0.02799999999999997,"5.36","4.70","0.662"
"Anderson, Tyler","542881","2023","629","439",0.266,0.26,0.006000000000000005,0.455,0.435,0.020000000000000018,0.345,0.343,0.0019999999999999463,"5.43","5.03","0.396"
"Smyly, Drew","592767","2023","626","423",0.265,0.24,0.025000000000000022,0.478,0.4,0.07799999999999996,0.348,0.314,0.033999999999999975,"5.00","4.13","0.865"
"Ashcraft, Graham","668933","2023","624","450",0.265,0.271,-0.006000000000000005,0.444,0.427,0.017000000000000015,0.339,0.341,-0.0020000000000000018,"4.76","4.96","-0.203"
"Lorenzen, Michael","547179","2023","624","463",0.243,0.256,-0.013000000000000012,0.399,0.439,-0.03999999999999998,0.304,0.327,-0.02300000000000002,"4.18","4.51","-0.334"
"Rodriguez, Eduardo","593958","2023","621","427",0.227,0.246,-0.01899999999999999,0.359,0.394,-0.03500000000000003,0.284,0.31,-0.026000000000000023,"3.30","4.01","-0.709"
"Scherzer, Max","453286","2023","621","398",0.221,0.205,0.016000000000000014,0.407,0.372,0.034999999999999976,0.298,0.281,0.01699999999999996,"3.77","3.26","0.513"
"Nelson, Ryne","669194","2023","619","475",0.284,0.267,0.01699999999999996,0.515,0.486,0.029000000000000026,0.357,0.35,0.007000000000000006,"5.31","5.27","0.043"
"Pérez, Martín","527048","2023","608","462",0.274,0.271,0.0030000000000000027,0.441,0.442,-0.0010000000000000009,0.335,0.337,-0.0020000000000000018,"4.45","4.83","-0.383"
"Lugo, Seth","607625","2023","604","425",0.249,0.26,-0.01100000000000001,0.412,0.442,-0.030000000000000027,0.306,0.325,-0.019000000000000017,"3.57","4.45","-0.883"
"Gomber, Austin","596295","2023","603","470",0.297,0.29,0.007000000000000006,0.513,0.495,0.018000000000000016,0.368,0.361,0.007000000000000006,"5.50","5.66","-0.156"
"Greinke, Zack","425844","2023","593","469",0.282,0.287,-0.0050000000000000044,0.467,0.475,-0.007999999999999952,0.332,0.343,-0.01100000000000001,"5.06","5.03","0.029"
"Kopech, Michael","656629","2023","591","354",0.238,0.238,0,0.47,0.454,0.01599999999999996,0.363,0.364,-0.0010000000000000009,"5.43","5.77","-0.342"
"Pivetta, Nick","601713","2023","587","347",0.208,0.221,-0.013000000000000012,0.402,0.412,-0.009999999999999953,0.296,0.308,-0.01200000000000001,"4.04","3.96","0.077"
"Bibee, Tanner","676440","2023","585","394",0.23,0.233,-0.0030000000000000027,0.353,0.371,-0.018000000000000016,0.285,0.296,-0.01100000000000001,"2.98","3.63","-0.651"
"Gore, MacKenzie","669022","2023","582","373",0.258,0.26,-0.0020000000000000018,0.459,0.469,-0.009999999999999953,0.339,0.348,-0.008999999999999952,"4.42","5.20","-0.777"
"France, J.P.","641585","2023","581","431",0.263,0.268,-0.0050000000000000044,0.414,0.456,-0.04200000000000004,0.319,0.341,-0.02200000000000002,"3.83","4.96","-1.131"
"Hendricks, Kyle","543294","2023","578","454",0.255,0.27,-0.015000000000000013,0.393,0.411,-0.01799999999999996,0.296,0.315,-0.019000000000000017,"3.75","4.16","-0.415"
"Ober, Bailey","641927","2023","577","395",0.232,0.225,0.007000000000000006,0.403,0.409,-0.00599999999999995,0.294,0.295,-0.0010000000000000009,"3.43","3.61","-0.18"
"Eovaldi, Nathan","543135","2023","577","392",0.225,0.237,-0.011999999999999983,0.382,0.395,-0.013000000000000012,0.296,0.309,-0.013000000000000012,"3.63","3.99","-0.365"
"Stroman, Marcus","573186","2023","575","401",0.231,0.26,-0.028999999999999998,0.335,0.378,-0.04299999999999998,0.285,0.315,-0.030000000000000027,"3.95","4.16","-0.209"
"Darvish, Yu","506433","2023","573","382",0.259,0.238,0.02100000000000002,0.42,0.368,0.05199999999999999,0.321,0.299,0.02200000000000002,"4.55","3.71","0.845"
"Megill, Tylor","656731","2023","567","397",0.282,0.281,0.0009999999999999454,0.44,0.476,-0.035999999999999976,0.35,0.366,-0.016000000000000014,"4.70","5.85","-1.148"
"Weaver, Luke","596133","2023","563","410",0.301,0.285,0.016000000000000014,0.559,0.493,0.06600000000000006,0.385,0.358,0.027000000000000024,"6.40","5.55","0.854"
"Wacha, Michael","608379","2023","553","383",0.224,0.248,-0.023999999999999994,0.38,0.42,-0.03999999999999998,0.291,0.319,-0.028000000000000025,"3.22","4.27","-1.054"
"Clevinger, Mike","605182","2023","549","390",0.244,0.24,0.0040000000000000036,0.407,0.402,0.004999999999999949,0.312,0.313,-0.0010000000000000009,"3.77","4.10","-0.331"
"Suárez, Ranger","624133","2023","540","371",0.267,0.261,0.006000000000000005,0.414,0.4,0.013999999999999957,0.325,0.322,0.0030000000000000027,"4.18","4.36","-0.184"
"Allen, Logan","671106","2023","537","368",0.263,0.253,0.010000000000000009,0.42,0.407,0.013000000000000012,0.326,0.321,0.0050000000000000044,"3.81","4.33","-0.524"
"Miller, Bryce","682243","2023","537","385",0.248,0.267,-0.019000000000000017,0.427,0.464,-0.03700000000000003,0.309,0.336,-0.027000000000000024,"4.32","4.80","-0.483"
"Canning, Griffin","656288","2023","536","356",0.245,0.235,0.010000000000000009,0.43,0.417,0.013000000000000012,0.315,0.309,0.006000000000000005,"4.32","3.99","0.333"
"Bieber, Shane","669456","2023","533","387",0.253,0.28,-0.027000000000000024,0.406,0.439,-0.032999999999999974,0.307,0.334,-0.027000000000000024,"3.80","4.73","-0.933"
"Ohtani, Shohei","660271","2023","531","297",0.184,0.206,-0.021999999999999992,0.333,0.374,-0.04099999999999998,0.277,0.302,-0.024999999999999967,"3.14","3.79","-0.654"
"Irvin, Jake","663623","2023","530","369",0.255,0.258,-0.0030000000000000027,0.431,0.45,-0.019000000000000017,0.335,0.348,-0.012999999999999956,"4.61","5.20","-0.588"
"Crawford, Kutter","676710","2023","527","351",0.221,0.208,0.013000000000000012,0.388,0.375,0.013000000000000012,0.29,0.282,0.008000000000000007,"4.04","3.28","0.756"
"Kershaw, Clayton","477132","2023","523","343",0.209,0.233,-0.02400000000000002,0.367,0.393,-0.026000000000000023,0.28,0.302,-0.021999999999999964,"2.46","3.79","-1.329"
"Rea, Colin","607067","2023","517","365",0.235,0.251,-0.016000000000000014,0.434,0.428,0.006000000000000005,0.313,0.322,-0.009000000000000008,"4.55","4.36","0.188"
"Rodriguez, Grayson","680570","2023","515","341",0.259,0.254,0.0050000000000000044,0.418,0.401,0.01699999999999996,0.32,0.315,0.0050000000000000044,"4.35","4.16","0.192"
"Miller, Bobby","676272","2023","505","348",0.226,0.23,-0.0040000000000000036,0.364,0.354,0.010000000000000009,0.283,0.288,-0.0050000000000000044,"3.76","3.43","0.334"
"Civale, Aaron","650644","2023","504","349",0.235,0.243,-0.008000000000000007,0.363,0.378,-0.015000000000000013,0.288,0.298,-0.010000000000000009,"3.46","3.69","-0.232"
"Manaea, Sean","640455","2023","499","321",0.234,0.243,-0.00899999999999998,0.394,0.398,-0.0040000000000000036,0.306,0.315,-0.009000000000000008,"4.44","4.16","0.276"
"Greene, Hunter","668881","2023","498","290",0.253,0.214,0.03900000000000001,0.477,0.38,0.09699999999999998,0.349,0.302,0.046999999999999986,"4.82","3.79","1.031"
"Medina, Luis","665622","2023","495","324",0.255,0.25,0.0050000000000000044,0.44,0.406,0.033999999999999975,0.343,0.335,0.008000000000000007,"5.42","4.77","0.646"
"Wentz, Joey","666214","2023","492","347",0.295,0.274,0.020999999999999963,0.532,0.495,0.03700000000000003,0.38,0.362,0.018000000000000016,"6.90","5.70","1.199"
"Williamson, Brandon","682227","2023","491","352",0.248,0.261,-0.013000000000000012,0.432,0.44,-0.008000000000000007,0.321,0.334,-0.013000000000000012,"4.46","4.73","-0.268"
"Miley, Wade","489119","2023","490","367",0.223,0.252,-0.028999999999999998,0.386,0.417,-0.030999999999999972,0.293,0.321,-0.028000000000000025,"3.14","4.33","-1.189"
"Glasnow, Tyler","607192","2023","485","285",0.209,0.219,-0.010000000000000009,0.347,0.392,-0.04500000000000004,0.27,0.295,-0.024999999999999967,"3.52","3.61","-0.085"
"Wainwright, Adam","425794","2023","484","387",0.345,0.323,0.021999999999999964,0.573,0.558,0.014999999999999902,0.414,0.401,0.012999999999999956,"7.40","7.30","0.096"
"Urías, Julio","628711","2023","482","333",0.252,0.248,0.0040000000000000036,0.482,0.439,0.04299999999999998,0.328,0.315,0.013000000000000012,"4.60","4.16","0.442"
"Houser, Adrian","605288","2023","481","350",0.273,0.258,0.015000000000000013,0.406,0.405,0.0010000000000000009,0.318,0.314,0.0040000000000000036,"4.12","4.13","-0.007"
"Wells, Tyler","669330","2023","470","315",0.193,0.218,-0.024999999999999994,0.413,0.44,-0.027000000000000024,0.286,0.31,-0.02400000000000002,"3.64","4.01","-0.37"
"McClanahan, Shane","663556","2023","469","307",0.222,0.239,-0.016999999999999987,0.388,0.401,-0.013000000000000012,0.295,0.31,-0.015000000000000013,"3.29","4.01","-0.723"
"Flexen, Chris","623167","2023","466","350",0.317,0.296,0.02100000000000002,0.545,0.508,0.03700000000000003,0.392,0.374,0.018000000000000016,"6.86","6.16","0.7"
"Peterson, David","656849","2023","465","293",0.293,0.264,0.02899999999999997,0.472,0.438,0.033999999999999975,0.364,0.344,0.020000000000000018,"5.37","5.06","0.305"
"Blackburn, Paul","621112","2023","464","313",0.286,0.262,0.023999999999999966,0.435,0.404,0.030999999999999972,0.34,0.324,0.016000000000000014,"4.43","4.42","0.008"
"Houck, Tanner","656557","2023","463","317",0.254,0.245,0.009000000000000008,0.415,0.4,0.014999999999999958,0.323,0.319,0.0040000000000000036,"5.01","4.27","0.739"
"Martinez, Nick","607259","2023","461","311",0.24,0.246,-0.006000000000000005,0.354,0.388,-0.03400000000000003,0.294,0.312,-0.018000000000000016,"3.43","4.07","-0.644"
"Bradley, Taj","671737","2023","460","291",0.255,0.244,0.01100000000000001,0.495,0.442,0.05299999999999999,0.344,0.327,0.01699999999999996,"5.59","4.51","1.079"
"Abbott, Andrew","671096","2023","459","294",0.244,0.226,0.017999999999999988,0.425,0.393,0.03199999999999997,0.32,0.307,0.013000000000000012,"3.87","3.93","-0.061"
"Matz, Steven","571927","2023","449","316",0.263,0.252,0.01100000000000001,0.405,0.377,0.028000000000000025,0.316,0.304,0.01200000000000001,"3.86","3.85","0.007"
"Assad, Javier","665871","2023","449","311",0.231,0.256,-0.024999999999999994,0.388,0.411,-0.022999999999999965,0.303,0.329,-0.026000000000000023,"3.05","4.58","-1.534"
"Quantrill, Cal","615698","2023","444","344",0.279,0.289,-0.009999999999999953,0.437,0.482,-0.044999999999999984,0.339,0.365,-0.025999999999999968,"5.24","5.81","-0.573"
"Germán, Domingo","593334","2023","444","290",0.207,0.237,-0.03,0.414,0.424,-0.010000000000000009,0.297,0.32,-0.02300000000000002,"4.55","4.30","0.255"
"Gonsolin, Tony","664062","2023","435","306",0.226,0.273,-0.047000000000000014,0.415,0.503,-0.08800000000000002,0.312,0.365,-0.05299999999999999,"4.98","5.81","-0.829"
"Cabrera, Edward","665795","2023","434","246",0.215,0.196,0.01899999999999999,0.355,0.329,0.025999999999999968,0.315,0.301,0.014000000000000012,"4.24","3.77","0.474"
"King, Michael","650633","2023","431","267",0.226,0.227,-0.0010000000000000009,0.346,0.364,-0.018000000000000016,0.281,0.291,-0.009999999999999953,"2.75","3.51","-0.758"
"Wood, Alex","622072","2023","429","305",0.263,0.255,0.008000000000000007,0.421,0.407,0.014000000000000012,0.335,0.33,0.0050000000000000044,"4.33","4.61","-0.279"
"Maeda, Kenta","628317","2023","428","280",0.239,0.231,0.00799999999999998,0.429,0.403,0.025999999999999968,0.309,0.3,0.009000000000000008,"4.23","3.74","0.487"
"Sale, Chris","519242","2023","425","263",0.227,0.212,0.015000000000000013,0.417,0.383,0.033999999999999975,0.306,0.298,0.008000000000000007,"4.29","3.69","0.605"
"Olson, Reese","681857","2023","422","285",0.215,0.254,-0.03900000000000001,0.373,0.455,-0.08200000000000002,0.283,0.334,-0.051000000000000045,"3.99","4.73","-0.736"
"Pfaadt, Brandon","694297","2023","421","298",0.282,0.253,0.02899999999999997,0.534,0.462,0.07200000000000001,0.362,0.329,0.032999999999999974,"5.72","4.58","1.139"
"DeSclafani, Anthony","543101","2023","419","315",0.271,0.282,-0.010999999999999954,0.456,0.481,-0.024999999999999967,0.328,0.346,-0.01799999999999996,"4.88","5.13","-0.254"
"Carrasco, Carlos","471911","2023","417","307",0.31,0.305,0.0050000000000000044,0.531,0.522,0.009000000000000008,0.39,0.389,0.0010000000000000009,"6.80","6.77","0.03"
"Severino, Luis","622663","2023","417","298",0.301,0.286,0.015000000000000013,0.555,0.498,0.05700000000000005,0.39,0.368,0.02200000000000002,"6.65","5.92","0.729"
"Manoah, Alek","666201","2023","415","268",0.269,0.267,0.0020000000000000018,0.46,0.466,-0.006000000000000005,0.37,0.375,-0.0050000000000000044,"5.87","6.20","-0.326"
"Paxton, James","572020","2023","411","273",0.25,0.229,0.02099999999999999,0.452,0.39,0.062,0.328,0.302,0.026000000000000023,"4.50","3.79","0.71"
"Seabold, Connor","657756","2023","408","306",0.317,0.273,0.043999999999999984,0.563,0.475,0.08799999999999997,0.394,0.348,0.04600000000000004,"7.52","5.20","2.323"
"Curry, Xzavion","675540","2023","404","305",0.267,0.272,-0.0050000000000000044,0.436,0.462,-0.026000000000000023,0.326,0.34,-0.014000000000000012,"4.07","4.93","-0.856"
"Ortiz, Luis L.","682847","2023","400","291",0.288,0.3,-0.01200000000000001,0.448,0.528,-0.08000000000000002,0.356,0.391,-0.03500000000000003,"4.78","6.86","-2.083"
"Musgrove, Joe","605397","2023","399","272",0.247,0.224,0.022999999999999993,0.375,0.344,0.031000000000000028,0.295,0.276,0.01899999999999996,"3.05","3.14","-0.089"
"Sánchez, Cristopher","650911","2023","396","281",0.235,0.247,-0.01200000000000001,0.421,0.405,0.01599999999999996,0.296,0.3,-0.0040000000000000036,"3.44","3.74","-0.297"
"Ragans, Cole","666142","2023","392","236",0.202,0.208,-0.005999999999999978,0.303,0.327,-0.02400000000000002,0.266,0.281,-0.015000000000000013,"3.47","3.26","0.209"
"Syndergaard, Noah","592789","2023","391","306",0.291,0.302,-0.01100000000000001,0.539,0.534,0.0050000000000000044,0.371,0.382,-0.01100000000000001,"6.50","6.48","0.016"
"Toussaint, Touki","657053","2023","384","235",0.223,0.248,-0.024999999999999994,0.355,0.403,-0.04800000000000004,0.317,0.35,-0.032999999999999974,"4.97","5.27","-0.304"
"Lively, Ben","594902","2023","383","276",0.27,0.268,0.0020000000000000018,0.49,0.47,0.020000000000000018,0.348,0.342,0.00599999999999995,"5.38","4.99","0.39"
"Stripling, Ross","548389","2023","381","293",0.287,0.287,0,0.497,0.5,-0.0030000000000000027,0.348,0.355,-0.007000000000000006,"5.36","5.44","-0.08"
"Bird, Jake","656234","2023","381","270",0.276,0.26,0.016000000000000014,0.396,0.397,-0.0010000000000000009,0.32,0.325,-0.0050000000000000044,"4.33","4.45","-0.118"
"Henry, Tommy","674072","2023","381","278",0.251,0.246,0.0050000000000000044,0.418,0.408,0.010000000000000009,0.324,0.32,0.0040000000000000036,"4.15","4.30","-0.154"
"Wesneski, Hayden","669713","2023","379","260",0.242,0.266,-0.02400000000000002,0.46,0.475,-0.014999999999999958,0.33,0.349,-0.01899999999999996,"4.63","5.23","-0.596"
"Littell, Zack","641793","2023","379","289",0.261,0.27,-0.009000000000000008,0.431,0.429,0.0020000000000000018,0.308,0.315,-0.007000000000000006,"4.10","4.16","-0.06"
"Scholtens, Jesse","669947","2023","377","287",0.292,0.27,0.021999999999999964,0.458,0.448,0.010000000000000009,0.349,0.338,0.010999999999999954,"5.29","4.86","0.434"
"Davies, Zach","605200","2023","377","264",0.295,0.282,0.013000000000000012,0.461,0.451,0.010000000000000009,0.36,0.355,0.0050000000000000044,"7.00","5.44","1.556"
"Yarbrough, Ryan","642232","2023","376","288",0.271,0.265,0.006000000000000005,0.421,0.432,-0.01100000000000001,0.317,0.32,-0.0030000000000000027,"4.52","4.30","0.217"
"Lambert, Peter","663567","2023","375","271",0.273,0.264,0.009000000000000008,0.534,0.492,0.04200000000000004,0.367,0.353,0.014000000000000012,"5.36","5.37","-0.011"
"Pérez, Eury","691587","2023","374","233",0.214,0.208,0.006000000000000005,0.424,0.397,0.02699999999999997,0.303,0.296,0.007000000000000006,"3.15","3.63","-0.477"
"Anderson, Chase","502624","2023","372","268",0.274,0.258,0.016000000000000014,0.474,0.44,0.033999999999999975,0.355,0.341,0.013999999999999957,"5.42","4.96","0.461"
"Muller, Kyle","666205","2023","372","274",0.346,0.312,0.033999999999999975,0.568,0.542,0.025999999999999912,0.417,0.401,0.01599999999999996,"7.60","7.30","0.297"
"Brito, Jhony","666745","2023","372","268",0.244,0.248,-0.0040000000000000036,0.435,0.433,0.0020000000000000018,0.318,0.326,-0.008000000000000007,"4.28","4.48","-0.196"
